basket_items,total_sales,distinct_products,online_purchases,in_store_purchases,avg_purchase_value,avg_discount_used,promo_used,promo_response_rate,total_transactions,customer_order_count,days_since_prev_purchase,customer_mean_gap,customer_tenure_days,avg_ticket_size,avg_item_value,discount_impact,distinct_categories,purchase_frequency,items_per_order
1088,1650.24,7,5,0,1650.24,0.0,0.0,0.0,1,5,75.0,38.0,154,1946.018,1.516764705882353,0.0,0.0,0.03225806451612903,1088.0
1088,-1650.24,7,6,0,-1650.24,0.0,0.0,0.0,1,6,2.0,30.8,156,1346.6416666666667,-1.516764705882353,0.0,0.0,0.03821656050955414,1088.0
266,683.4200000000001,6,7,0,683.4200000000001,0.0,0.0,0.0,1,7,205.0,59.833333333333336,362,1251.8957142857143,2.569248120300752,0.0,0.0,0.01928374655647383,266.0
131,358.25000000000006,3,8,0,358.25000000000006,0.0,0.0,0.0,1,8,19.0,54.0,382,1140.19,2.7347328244274816,0.0,0.0,0.020887728459530026,131.0
728,1437.12,5,9,0,1437.12,0.0,0.0,0.0,1,9,56.0,54.25,438,1173.1822222222222,1.974065934065934,0.0,0.0,0.02050113895216401,728.0
46,212.1,13,1,0,212.1,0.0,0.0,0.0,1,1,0.0,0.0,0,212.1,4.610869565217391,0.0,0.0,1.0,46.0
80,330.5,19,2,0,330.5,0.0,0.0,0.0,1,2,177.0,177.0,177,271.3,4.13125,0.0,0.0,0.011235955056179775,80.0
22,94.5,4,3,0,94.5,0.0,0.0,0.0,1,3,157.0,167.0,335,212.36666666666667,4.295454545454546,0.0,0.0,0.008928571428571428,22.0
128,173.7,35,1,0,173.7,0.0,0.0,0.0,1,1,0.0,0.0,0,173.7,1.35703125,0.0,0.0,1.0,128.0
127,198.65,39,2,0,198.65,0.0,0.0,0.0,1,2,90.0,90.0,90,186.175,1.5641732283464567,0.0,0.0,0.02197802197802198,127.0
221,226.5,14,3,0,226.5,0.0,0.0,0.0,1,3,78.0,84.0,169,199.61666666666667,1.0248868778280542,0.0,0.0,0.01764705882352941,221.0
26,-10.92,1,4,0,-10.92,0.0,0.0,0.0,1,4,16.0,61.333333333333336,186,146.9825,-0.42,0.0,0.0,0.0213903743315508,26.0
444,431.15999999999997,9,5,0,431.15999999999997,0.0,0.0,0.0,1,5,21.0,51.25,207,203.81799999999998,0.971081081081081,0.0,0.0,0.02403846153846154,444.0
198,284.97,12,6,0,284.97,0.0,0.0,0.0,1,6,82.0,57.4,289,217.34333333333333,1.4392424242424244,0.0,0.0,0.020689655172413793,198.0
256,231.68,14,1,0,231.68,0.0,0.0,0.0,1,1,0.0,0.0,0,231.68,0.905,0.0,0.0,1.0,256.0
179,317.62,47,1,0,317.62,0.0,0.0,0.0,1,1,0.0,0.0,0,317.62,1.774413407821229,0.0,0.0,1.0,179.0
68,82.7,20,2,0,82.7,0.0,0.0,0.0,1,2,0.0,0.0,0,200.16,1.2161764705882354,0.0,0.0,2.0,68.0
156,261.15,52,3,0,261.15,0.0,0.0,0.0,1,3,97.0,97.0,97,220.49,1.6740384615384614,0.0,0.0,0.030612244897959183,156.0
63,114.36,17,4,0,114.36,0.0,0.0,0.0,1,4,43.0,70.0,141,193.95749999999998,1.8152380952380953,0.0,0.0,0.028169014084507043,63.0
127,166.32,20,5,0,166.32,0.0,0.0,0.0,1,5,48.0,62.666666666666664,190,188.43,1.3096062992125983,0.0,0.0,0.02617801047120419,127.0
104,191.48,9,6,0,191.48,0.0,0.0,0.0,1,6,71.0,64.75,261,188.9383333333333,1.8411538461538461,0.0,0.0,0.022900763358778626,104.0
837,1728.58,101,1,0,1728.58,0.0,0.0,0.0,1,1,0.0,0.0,0,1728.58,2.0652090800477896,0.0,0.0,1.0,837.0
230,766.94,40,2,0,766.94,0.0,0.0,0.0,1,2,32.0,32.0,32,1247.76,3.334521739130435,0.0,0.0,0.06060606060606061,230.0
372,471.15999999999997,32,3,0,471.15999999999997,0.0,0.0,0.0,1,3,13.0,22.5,46,988.8933333333333,1.266559139784946,0.0,0.0,0.06382978723404255,372.0
268,603.08,36,4,0,603.08,0.0,0.0,0.0,1,4,28.0,24.333333333333332,74,892.44,2.250298507462687,0.0,0.0,0.05333333333333334,268.0
111,322.11,16,5,0,322.11,0.0,0.0,0.0,1,5,66.0,34.75,140,778.374,2.901891891891892,0.0,0.0,0.03546099290780142,111.0
80,144.9,7,6,0,144.9,0.0,0.0,0.0,1,6,142.0,56.2,283,672.795,1.81125,0.0,0.0,0.02112676056338028,80.0
126,380.5,24,7,0,380.5,0.0,0.0,0.0,1,7,113.0,65.66666666666667,397,631.0385714285715,3.0198412698412698,0.0,0.0,0.017587939698492462,126.0
100,595.0,10,1,0,595.0,0.0,0.0,0.0,1,1,0.0,0.0,0,595.0,5.95,0.0,0.0,1.0,100.0
773,1402.43,56,2,0,1402.43,0.0,0.0,0.0,1,2,30.0,30.0,30,998.715,1.8142690815006468,0.0,0.0,0.06451612903225806,773.0
535,613.78,36,3,0,613.78,0.0,0.0,0.0,1,3,8.0,19.0,39,870.4033333333333,1.147252336448598,0.0,0.0,0.075,535.0
1,-9.95,1,4,0,-9.95,0.0,0.0,0.0,1,4,2.0,13.333333333333334,41,650.315,-9.95,0.0,0.0,0.09523809523809523,1.0
792,1050.85,39,5,0,1050.85,0.0,0.0,0.0,1,5,64.0,26.0,106,730.4219999999999,1.326830808080808,0.0,0.0,0.04672897196261682,792.0
24,55.8,3,6,0,55.8,0.0,0.0,0.0,1,6,0.0,26.0,106,617.985,2.3249999999999997,0.0,0.0,0.056074766355140186,24.0
552,1148.4,23,7,0,1148.4,0.0,0.0,0.0,1,7,49.0,30.6,155,693.7585714285714,2.080434782608696,0.0,0.0,0.04487179487179487,552.0
10,63.5,1,8,0,63.5,0.0,0.0,0.0,1,8,0.0,30.6,155,614.9762499999999,6.35,0.0,0.0,0.05128205128205128,10.0
6,15.299999999999999,1,9,0,15.299999999999999,0.0,0.0,0.0,1,9,0.0,30.6,155,548.3455555555555,2.55,0.0,0.0,0.057692307692307696,6.0
522,974.9,21,10,0,974.9,0.0,0.0,0.0,1,10,54.0,34.5,209,591.001,1.8676245210727969,0.0,0.0,0.047619047619047616,522.0
878,1478.53,84,11,0,1478.53,0.0,0.0,0.0,1,11,39.0,35.142857142857146,249,671.6854545454545,1.6839749430523918,0.0,0.0,0.044,878.0
115,328.35,19,12,0,328.35,0.0,0.0,0.0,1,12,36.0,35.25,285,643.0741666666667,2.855217391304348,0.0,0.0,0.04195804195804196,115.0
18,49.0,3,13,0,49.0,0.0,0.0,0.0,1,13,22.0,33.77777777777778,308,597.3761538461539,2.7222222222222223,0.0,0.0,0.042071197411003236,18.0
352,1140.15,35,14,0,1140.15,0.0,0.0,0.0,1,14,0.0,33.77777777777778,308,636.1457142857143,3.2390625,0.0,0.0,0.045307443365695796,352.0
894,2639.38,131,15,0,2639.38,0.0,0.0,0.0,1,15,100.0,40.4,408,769.6946666666666,2.9523266219239375,0.0,0.0,0.03667481662591687,894.0
2,-15.2,2,16,0,-15.2,0.0,0.0,0.0,1,16,11.0,37.72727272727273,420,720.63875,-7.6,0.0,0.0,0.03800475059382423,2.0
502,708.66,21,17,0,708.66,0.0,0.0,0.0,1,17,18.0,36.083333333333336,438,719.9341176470588,1.4116733067729084,0.0,0.0,0.0387243735763098,502.0
369,850.72,29,18,0,850.72,0.0,0.0,0.0,1,18,48.0,37.0,487,727.2,2.3054742547425473,0.0,0.0,0.036885245901639344,369.0
212,507.14,26,19,0,507.14,0.0,0.0,0.0,1,19,0.0,37.0,487,715.6178947368421,2.3921698113207546,0.0,0.0,0.0389344262295082,212.0
459,802.13,28,20,0,802.13,0.0,0.0,0.0,1,20,34.0,36.785714285714285,521,719.9435000000001,1.7475599128540305,0.0,0.0,0.038314176245210725,459.0
56,86.84,7,21,0,86.84,0.0,0.0,0.0,1,21,0.0,36.785714285714285,521,689.7957142857142,1.5507142857142857,0.0,0.0,0.040229885057471264,56.0
2,-13.6,2,22,0,-13.6,0.0,0.0,0.0,1,22,4.0,34.6,526,657.8231818181819,-6.8,0.0,0.0,0.04174573055028463,2.0
708,1256.95,44,23,0,1256.95,0.0,0.0,0.0,1,23,48.0,35.4375,575,683.8721739130434,1.775353107344633,0.0,0.0,0.03993055555555555,708.0
302,465.32,16,1,0,465.32,0.0,0.0,0.0,1,1,0.0,0.0,0,465.32,1.540794701986755,0.0,0.0,1.0,302.0
158,281.1,54,1,0,281.1,0.0,0.0,0.0,1,1,0.0,0.0,0,281.1,1.779113924050633,0.0,0.0,1.0,158.0
48,125.34,22,2,0,125.34,0.0,0.0,0.0,1,2,0.0,0.0,0,203.22000000000003,2.61125,0.0,0.0,2.0,48.0
152,230.49,53,3,0,230.49,0.0,0.0,0.0,1,3,266.0,266.0,266,212.31000000000003,1.5163815789473685,0.0,0.0,0.011235955056179775,152.0
78,117.4,32,4,0,117.4,0.0,0.0,0.0,1,4,0.0,266.0,266,188.5825,1.505128205128205,0.0,0.0,0.0149812734082397,78.0
88,225.5,27,1,0,225.5,0.0,0.0,0.0,1,1,0.0,0.0,0,225.5,2.5625,0.0,0.0,1.0,88.0
73,221.04999999999998,19,2,0,221.04999999999998,0.0,0.0,0.0,1,2,150.0,150.0,150,223.27499999999998,3.028082191780822,0.0,0.0,0.013245033112582781,73.0
81,258.2,28,3,0,258.2,0.0,0.0,0.0,1,3,129.0,139.5,279,234.91666666666666,3.187654320987654,0.0,0.0,0.010714285714285714,81.0
81,579.0,15,4,0,579.0,0.0,0.0,0.0,1,4,165.0,148.0,445,320.9375,7.148148148148148,0.0,0.0,0.008968609865470852,81.0
231,661.51,70,1,0,661.51,0.0,0.0,0.0,1,1,0.0,0.0,0,661.51,2.863679653679654,0.0,0.0,1.0,231.0
99,262.6,31,2,0,262.6,0.0,0.0,0.0,1,2,98.0,98.0,98,462.055,2.652525252525253,0.0,0.0,0.020202020202020204,99.0
530,897.0300000000001,54,1,0,897.0300000000001,0.0,0.0,0.0,1,1,0.0,0.0,0,897.0300000000001,1.6925094339622644,0.0,0.0,1.0,530.0
559,750.76,47,2,0,750.76,0.0,0.0,0.0,1,2,137.0,137.0,137,823.895,1.34304114490161,0.0,0.0,0.014492753623188406,559.0
104,252.8,15,3,0,252.8,0.0,0.0,0.0,1,3,0.0,137.0,137,633.5300000000001,2.430769230769231,0.0,0.0,0.021739130434782608,104.0
1,-8.5,1,4,0,-8.5,0.0,0.0,0.0,1,4,6.0,71.5,144,473.02250000000004,-8.5,0.0,0.0,0.027586206896551724,1.0
1398,1220.32,64,5,0,1220.32,0.0,0.0,0.0,1,5,1.0,48.0,145,622.482,0.872904148783977,0.0,0.0,0.03424657534246575,1398.0
1,-12.75,1,6,0,-12.75,0.0,0.0,0.0,1,6,7.0,37.75,153,516.61,-12.75,0.0,0.0,0.03896103896103896,1.0
26,-85.02,4,7,0,-85.02,0.0,0.0,0.0,1,7,39.0,38.0,193,430.66285714285715,-3.27,0.0,0.0,0.03608247422680412,26.0
508,1023.6,56,1,0,1023.6,0.0,0.0,0.0,1,1,0.0,0.0,0,1023.6,2.01496062992126,0.0,0.0,1.0,508.0
123,582.19,27,2,0,582.19,0.0,0.0,0.0,1,2,71.0,71.0,71,802.895,4.733252032520325,0.0,0.0,0.027777777777777776,123.0
5,-14.3,3,3,0,-14.3,0.0,0.0,0.0,1,3,7.0,39.0,79,530.4966666666667,-2.8600000000000003,0.0,0.0,0.0375,5.0
155,521.33,42,4,0,521.33,0.0,0.0,0.0,1,4,3.0,27.0,82,528.205,3.36341935483871,0.0,0.0,0.04819277108433735,155.0
151,360.23,22,5,0,360.23,0.0,0.0,0.0,1,5,25.0,26.5,108,494.61,2.3856291390728477,0.0,0.0,0.045871559633027525,151.0
132,366.54,16,6,0,366.54,0.0,0.0,0.0,1,6,21.0,25.4,129,473.26500000000004,2.776818181818182,0.0,0.0,0.046153846153846156,132.0
8,-11.7,2,7,0,-11.7,0.0,0.0,0.0,1,7,3.0,21.666666666666668,132,403.98428571428576,-1.4625,0.0,0.0,0.05263157894736842,8.0
400,869.6800000000001,47,8,0,869.6800000000001,0.0,0.0,0.0,1,8,16.0,20.857142857142858,148,462.19625,2.1742000000000004,0.0,0.0,0.053691275167785234,400.0
50,308.70000000000005,3,9,0,308.70000000000005,0.0,0.0,0.0,1,9,35.0,22.625,184,445.1411111111112,6.174000000000001,0.0,0.0,0.04864864864864865,50.0
85,361.29,12,10,0,361.29,0.0,0.0,0.0,1,10,7.0,20.88888888888889,192,436.75600000000003,4.250470588235294,0.0,0.0,0.05181347150259067,85.0
290,420.3,23,11,0,420.3,0.0,0.0,0.0,1,11,11.0,19.9,204,435.26000000000005,1.4493103448275861,0.0,0.0,0.05365853658536585,290.0
86,296.6,15,12,0,296.6,0.0,0.0,0.0,1,12,35.0,21.272727272727273,240,423.705,3.448837209302326,0.0,0.0,0.04979253112033195,86.0
3,-38.25,1,13,0,-38.25,0.0,0.0,0.0,1,13,5.0,19.916666666666668,245,388.17,-12.75,0.0,0.0,0.052845528455284556,3.0
91,298.25,16,14,0,298.25,0.0,0.0,0.0,1,14,71.0,23.846153846153847,317,381.7471428571429,3.2774725274725274,0.0,0.0,0.0440251572327044,91.0
117,265.63,17,15,0,265.63,0.0,0.0,0.0,1,15,95.0,28.928571428571427,412,374.00600000000003,2.2703418803418804,0.0,0.0,0.03631961259079903,117.0
4,185.9,2,16,0,185.9,0.0,0.0,0.0,1,16,157.0,37.46666666666667,570,362.24937500000004,46.475,0.0,0.0,0.028021015761821366,4.0
56,249.6,9,1,0,249.6,0.0,0.0,0.0,1,1,0.0,0.0,0,249.6,4.457142857142857,0.0,0.0,1.0,56.0
101,359.27,18,2,0,359.27,0.0,0.0,0.0,1,2,71.0,71.0,71,304.435,3.557128712871287,0.0,0.0,0.027777777777777776,101.0
1,-4.95,1,3,0,-4.95,0.0,0.0,0.0,1,3,2.0,36.5,74,201.30666666666664,-4.95,0.0,0.0,0.04,1.0
21,107.78999999999999,4,4,0,107.78999999999999,0.0,0.0,0.0,1,4,16.0,29.666666666666668,91,177.9275,5.132857142857143,0.0,0.0,0.043478260869565216,21.0
1,-12.75,1,5,0,-12.75,0.0,0.0,0.0,1,5,15.0,26.0,106,139.792,-12.75,0.0,0.0,0.04672897196261682,1.0
1,-12.75,1,6,0,-12.75,0.0,0.0,0.0,1,6,0.0,26.0,107,114.36833333333334,-12.75,0.0,0.0,0.05555555555555555,1.0
63,304.25,7,7,0,304.25,0.0,0.0,0.0,1,7,37.0,28.2,144,141.49428571428572,4.829365079365079,0.0,0.0,0.04827586206896552,63.0
185,464.45000000000005,17,8,0,464.45000000000005,0.0,0.0,0.0,1,8,100.0,40.166666666666664,245,181.86375,2.510540540540541,0.0,0.0,0.032520325203252036,185.0
3,-27.15,3,9,0,-27.15,0.0,0.0,0.0,1,9,4.0,35.0,249,158.64,-9.049999999999999,0.0,0.0,0.036,3.0
3,-38.25,1,10,0,-38.25,0.0,0.0,0.0,1,10,34.0,34.875,283,138.951,-12.75,0.0,0.0,0.035211267605633804,3.0
250,409.5,18,11,0,409.5,0.0,0.0,0.0,1,11,102.0,42.333333333333336,385,163.54636363636362,1.638,0.0,0.0,0.02849740932642487,250.0
2,-18.45,2,12,0,-18.45,0.0,0.0,0.0,1,12,23.0,40.4,409,148.38,-9.225,0.0,0.0,0.02926829268292683,2.0
2,-16.5,2,13,0,-16.5,0.0,0.0,0.0,1,13,0.0,40.4,409,135.69692307692307,-8.25,0.0,0.0,0.03170731707317073,2.0
267,563.61,28,14,0,563.61,0.0,0.0,0.0,1,14,82.0,44.18181818181818,491,166.26214285714286,2.1108988764044945,0.0,0.0,0.028455284552845527,267.0
18,143.10000000000002,6,1,0,143.10000000000002,0.0,0.0,0.0,1,1,0.0,0.0,0,143.10000000000002,7.950000000000001,0.0,0.0,1.0,18.0
49,139.25,13,1,0,139.25,0.0,0.0,0.0,1,1,0.0,0.0,0,139.25,2.8418367346938775,0.0,0.0,1.0,49.0
50,176.4,11,2,0,176.4,0.0,0.0,0.0,1,2,10.0,10.0,10,157.825,3.528,0.0,0.0,0.18181818181818182,50.0
48,202.03,14,3,0,202.03,0.0,0.0,0.0,1,3,73.0,41.5,84,172.56000000000003,4.208958333333333,0.0,0.0,0.03529411764705882,48.0
78,277.97,19,4,0,277.97,0.0,0.0,0.0,1,4,83.0,55.333333333333336,168,198.91250000000002,3.563717948717949,0.0,0.0,0.023668639053254437,78.0
114,365.0,22,5,0,365.0,0.0,0.0,0.0,1,5,133.0,74.75,301,232.13000000000002,3.2017543859649122,0.0,0.0,0.016556291390728478,114.0
64,215.0,13,6,0,215.0,0.0,0.0,0.0,1,6,55.0,70.8,357,229.275,3.359375,0.0,0.0,0.01675977653631285,64.0
42,231.90000000000003,4,1,0,231.90000000000003,0.0,0.0,0.0,1,1,0.0,0.0,0,231.90000000000003,5.521428571428572,0.0,0.0,1.0,42.0
60,327.0,2,1,0,327.0,0.0,0.0,0.0,1,1,0.0,0.0,0,327.0,5.45,0.0,0.0,1.0,60.0
206,315.90000000000003,8,2,0,315.90000000000003,0.0,0.0,0.0,1,2,162.0,162.0,162,321.45000000000005,1.5334951456310681,0.0,0.0,0.012269938650306749,206.0
271,1155.6,4,3,0,1155.6,0.0,0.0,0.0,1,3,68.0,115.0,230,599.5,4.26420664206642,0.0,0.0,0.012987012987012988,271.0
40,-186.0,2,4,0,-186.0,0.0,0.0,0.0,1,4,0.0,115.0,230,403.125,-4.65,0.0,0.0,0.017316017316017316,40.0
40,218.0,2,5,0,218.0,0.0,0.0,0.0,1,5,0.0,115.0,230,366.1,5.45,0.0,0.0,0.021645021645021644,40.0
89,143.06,12,1,0,143.06,0.0,0.0,0.0,1,1,0.0,0.0,0,143.06,1.6074157303370786,0.0,0.0,1.0,89.0
272,129.3,10,2,0,129.3,0.0,0.0,0.0,1,2,5.0,5.0,5,136.18,0.47536764705882356,0.0,0.0,0.3333333333333333,272.0
104,118.0,13,3,0,118.0,0.0,0.0,0.0,1,3,109.0,57.0,114,130.12,1.1346153846153846,0.0,0.0,0.02608695652173913,104.0
112,90.8,11,4,0,90.8,0.0,0.0,0.0,1,4,57.0,57.0,172,120.29,0.8107142857142857,0.0,0.0,0.023121387283236993,112.0
168,159.6,4,5,0,159.6,0.0,0.0,0.0,1,5,36.0,51.75,208,128.152,0.95,0.0,0.0,0.023923444976076555,168.0
154,143.3,9,6,0,143.3,0.0,0.0,0.0,1,6,350.0,111.4,558,130.67666666666665,0.9305194805194806,0.0,0.0,0.01073345259391771,154.0
391,591.87,39,1,0,591.87,0.0,0.0,0.0,1,1,0.0,0.0,0,591.87,1.5137340153452685,0.0,0.0,1.0,391.0
6,-19.8,2,2,0,-19.8,0.0,0.0,0.0,1,2,7.0,7.0,7,286.035,-3.3000000000000003,0.0,0.0,0.25,6.0
112,332.16,3,1,0,332.16,0.0,0.0,0.0,1,1,0.0,0.0,0,332.16,2.9657142857142857,0.0,0.0,1.0,112.0
144,383.04,6,2,0,383.04,0.0,0.0,0.0,1,2,4.0,4.0,4,357.6,2.66,0.0,0.0,0.4,144.0
96,325.44,1,3,0,325.44,0.0,0.0,0.0,1,3,0.0,4.0,4,346.88000000000005,3.39,0.0,0.0,0.6,96.0
126,319.38,6,4,0,319.38,0.0,0.0,0.0,1,4,5.0,4.5,9,340.005,2.5347619047619045,0.0,0.0,0.4,126.0
130,301.02,6,5,0,301.02,0.0,0.0,0.0,1,5,2.0,3.6666666666666665,12,332.20799999999997,2.3155384615384613,0.0,0.0,0.38461538461538464,130.0
108,300.5,6,6,0,300.5,0.0,0.0,0.0,1,6,50.0,15.25,62,326.92333333333335,2.7824074074074074,0.0,0.0,0.09523809523809523,108.0
146,303.98,18,7,0,303.98,0.0,0.0,0.0,1,7,12.0,14.6,75,323.6457142857143,2.082054794520548,0.0,0.0,0.09210526315789473,146.0
54,166.86,4,8,0,166.86,0.0,0.0,0.0,1,8,19.0,15.333333333333334,94,304.0475,3.0900000000000003,0.0,0.0,0.08421052631578947,54.0
142,292.68,13,9,0,292.68,0.0,0.0,0.0,1,9,55.0,21.0,150,302.78444444444443,2.0611267605633805,0.0,0.0,0.059602649006622516,142.0
128,237.28,11,10,0,237.28,0.0,0.0,0.0,1,10,8.0,19.375,159,296.23400000000004,1.85375,0.0,0.0,0.0625,128.0
76,202.16,9,11,0,202.16,0.0,0.0,0.0,1,11,13.0,18.666666666666668,173,287.6818181818182,2.66,0.0,0.0,0.06321839080459771,76.0
86,173.48000000000002,7,12,0,173.48000000000002,0.0,0.0,0.0,1,12,7.0,17.5,180,278.165,2.0172093023255817,0.0,0.0,0.06629834254143646,86.0
96,301.64,7,13,0,301.64,0.0,0.0,0.0,1,13,10.0,16.818181818181817,190,279.97076923076924,3.1420833333333333,0.0,0.0,0.06806282722513089,96.0
72,222.72,3,14,0,222.72,0.0,0.0,0.0,1,14,7.0,16.0,198,275.88142857142856,3.0933333333333333,0.0,0.0,0.07035175879396985,72.0
120,336.48,6,15,0,336.48,0.0,0.0,0.0,1,15,28.0,16.923076923076923,226,279.92133333333334,2.8040000000000003,0.0,0.0,0.06607929515418502,120.0
150,301.88,9,16,0,301.88,0.0,0.0,0.0,1,16,8.0,16.285714285714285,234,281.29375,2.0125333333333333,0.0,0.0,0.06808510638297872,150.0
134,332.2,13,17,0,332.2,0.0,0.0,0.0,1,17,20.0,16.533333333333335,255,284.2882352941176,2.47910447761194,0.0,0.0,0.06640625,134.0
102,161.46,8,18,0,161.46,0.0,0.0,0.0,1,18,304.0,34.5,559,277.46444444444444,1.5829411764705883,0.0,0.0,0.03214285714285714,102.0
3,-12.450000000000001,2,19,0,-12.450000000000001,0.0,0.0,0.0,1,19,3.0,32.64705882352941,563,262.2057894736842,-4.15,0.0,0.0,0.03368794326241135,3.0
174,298.5,20,1,0,298.5,0.0,0.0,0.0,1,1,0.0,0.0,0,298.5,1.7155172413793103,0.0,0.0,1.0,174.0
4,-17.7,2,2,0,-17.7,0.0,0.0,0.0,1,2,16.0,16.0,16,140.4,-4.425,0.0,0.0,0.11764705882352941,4.0
195,414.53,26,3,0,414.53,0.0,0.0,0.0,1,3,78.0,47.0,94,231.77666666666664,2.125794871794872,0.0,0.0,0.031578947368421054,195.0
251,413.79,25,4,0,413.79,0.0,0.0,0.0,1,4,187.0,93.66666666666667,281,277.28,1.648565737051793,0.0,0.0,0.014184397163120567,251.0
210,284.76,14,5,0,284.76,0.0,0.0,0.0,1,5,127.0,102.0,409,278.776,1.3559999999999999,0.0,0.0,0.012195121951219513,210.0
78,261.3,11,1,0,261.3,0.0,0.0,0.0,1,1,0.0,0.0,0,261.3,3.35,0.0,0.0,1.0,78.0
159,299.41,18,2,0,299.41,0.0,0.0,0.0,1,2,167.0,167.0,167,280.355,1.8830817610062895,0.0,0.0,0.011904761904761904,159.0
305,528.45,30,3,0,528.45,0.0,0.0,0.0,1,3,305.0,236.0,473,363.05333333333334,1.7326229508196722,0.0,0.0,0.006329113924050633,305.0
653,825.94,59,1,0,825.94,0.0,0.0,0.0,1,1,0.0,0.0,0,825.94,1.2648392036753446,0.0,0.0,1.0,653.0
452,526.96,35,2,0,526.96,0.0,0.0,0.0,1,2,48.0,48.0,48,676.45,1.1658407079646018,0.0,0.0,0.04081632653061224,452.0
303,327.33,18,3,0,327.33,0.0,0.0,0.0,1,3,17.0,32.5,66,560.0766666666667,1.0802970297029701,0.0,0.0,0.04477611940298507,303.0
4,-7.800000000000001,4,4,0,-7.800000000000001,0.0,0.0,0.0,1,4,13.0,26.0,79,418.1075,-1.9500000000000002,0.0,0.0,0.05,4.0
238,312.46000000000004,20,5,0,312.46000000000004,0.0,0.0,0.0,1,5,32.0,27.5,111,396.978,1.312857142857143,0.0,0.0,0.044642857142857144,238.0
340,289.25,24,6,0,289.25,0.0,0.0,0.0,1,6,30.0,28.0,142,379.02333333333337,0.850735294117647,0.0,0.0,0.04195804195804196,340.0
744,881.4,51,7,0,881.4,0.0,0.0,0.0,1,7,52.0,32.0,194,450.7914285714286,1.1846774193548386,0.0,0.0,0.035897435897435895,744.0
711,754.4300000000001,41,8,0,754.4300000000001,0.0,0.0,0.0,1,8,43.0,33.57142857142857,238,488.74625000000003,1.061082981715893,0.0,0.0,0.03347280334728033,711.0
282,316.76,24,9,0,316.76,0.0,0.0,0.0,1,9,24.0,32.375,263,469.6366666666667,1.1232624113475178,0.0,0.0,0.03409090909090909,282.0
334,410.58000000000004,29,10,0,410.58000000000004,0.0,0.0,0.0,1,10,42.0,33.44444444444444,305,463.73100000000005,1.2292814371257486,0.0,0.0,0.032679738562091505,334.0
742,930.7,62,11,0,930.7,0.0,0.0,0.0,1,11,32.0,33.3,338,506.1827272727273,1.254312668463612,0.0,0.0,0.032448377581120944,742.0
735,1115.32,59,12,0,1115.32,0.0,0.0,0.0,1,12,23.0,32.36363636363637,361,556.9441666666667,1.5174421768707482,0.0,0.0,0.03314917127071823,735.0
569,611.91,48,13,0,611.91,0.0,0.0,0.0,1,13,132.0,40.666666666666664,494,561.1723076923076,1.0754130052724076,0.0,0.0,0.026262626262626262,569.0
382,593.16,32,14,0,593.16,0.0,0.0,0.0,1,14,16.0,38.76923076923077,510,563.4571428571428,1.5527748691099477,0.0,0.0,0.0273972602739726,382.0
360,471.22,31,15,0,471.22,0.0,0.0,0.0,1,15,66.0,40.714285714285715,576,557.3080000000001,1.3089444444444445,0.0,0.0,0.025996533795493933,360.0
554,566.84,32,16,0,566.84,0.0,0.0,0.0,1,16,22.0,39.46666666666667,599,557.9037500000001,1.0231768953068592,0.0,0.0,0.02666666666666667,554.0
552,758.0500000000001,48,17,0,758.0500000000001,0.0,0.0,0.0,1,17,26.0,38.625,626,569.6770588235295,1.3732789855072465,0.0,0.0,0.02711323763955343,552.0
537,856.01,52,1,0,856.01,0.0,0.0,0.0,1,1,0.0,0.0,0,856.01,1.5940595903165735,0.0,0.0,1.0,537.0
294,424.41,29,1,0,424.41,0.0,0.0,0.0,1,1,0.0,0.0,0,424.41,1.4435714285714287,0.0,0.0,1.0,294.0
143,196.45000000000002,13,2,0,196.45000000000002,0.0,0.0,0.0,1,2,28.0,28.0,28,310.43,1.3737762237762239,0.0,0.0,0.06896551724137931,143.0
6,15.299999999999999,1,3,0,15.299999999999999,0.0,0.0,0.0,1,3,0.0,28.0,28,212.05333333333337,2.55,0.0,0.0,0.10344827586206896,6.0
61,173.25,10,4,0,173.25,0.0,0.0,0.0,1,4,31.0,29.5,60,202.35250000000002,2.8401639344262297,0.0,0.0,0.06557377049180328,61.0
2,9.9,1,5,0,9.9,0.0,0.0,0.0,1,5,0.0,29.5,60,163.86200000000002,4.95,0.0,0.0,0.08196721311475409,2.0
135,233.92,11,6,0,233.92,0.0,0.0,0.0,1,6,54.0,37.666666666666664,114,175.53833333333333,1.7327407407407407,0.0,0.0,0.05217391304347826,135.0
6,47.75,3,7,0,47.75,0.0,0.0,0.0,1,7,0.0,37.666666666666664,114,157.28285714285715,7.958333333333333,0.0,0.0,0.06086956521739131,6.0
42,64.3,4,8,0,64.3,0.0,0.0,0.0,1,8,0.0,37.666666666666664,114,145.66,1.5309523809523808,0.0,0.0,0.06956521739130435,42.0
1,-8.25,1,9,0,-8.25,0.0,0.0,0.0,1,9,5.0,29.5,120,128.55888888888887,-8.25,0.0,0.0,0.0743801652892562,1.0
176,298.38,17,10,0,298.38,0.0,0.0,0.0,1,10,54.0,34.4,174,145.541,1.695340909090909,0.0,0.0,0.05714285714285714,176.0
84,141.24,5,1,0,141.24,0.0,0.0,0.0,1,1,0.0,0.0,0,141.24,1.6814285714285715,0.0,0.0,1.0,84.0
381,265.44,20,2,0,265.44,0.0,0.0,0.0,1,2,229.0,229.0,229,203.34,0.6966929133858267,0.0,0.0,0.008695652173913044,381.0
